
Plaque d'immatriculation;Agent;Date de depart;Date d'echeance;Creneau horaire de passage;Type d'intervention;Heure de passage prevu;Duree;Commentaires;Identifiant externe;Identifiant externe client;Prenom;Nom;Mobile;Telephone;Courriel;Adresse;Latitude;Longitude;Competence;Agent privilegie;Poids;Volume;Référence de commande;Hub;Partner;ID;VILLE;Pays;CS;Expéditeur
8383-T-6;Mostafa Lazaar;18/04/2022;;09:00-17:00;;10:37;5;;6U5PRUYJ___;;;MIR MOHAMED, Mohammed mir;+212659484020;+212659484020;;Rue bouknadle n 22 Oujda;34.6686645;-1.8751098;;;1;0;;;;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;10:46;5;;POJNJ6X0;701626;Passage CNSS;NAJD OUJDA;+212762011952;+212762011952;;HAY NAJD Sidi yahya Oujda;34.662757;-1.875963;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;11:01;5;;7R14PS7S;005138;Passage CNSS;Chaabi Cash Babel Des Services Et Marketing;+212651498071;+212651498071;;85 Lot Benmimoun Bd Hassan Ii Hay Zaytoun Oujda Hassan Ii Oujda Oujda;34.666679;-1.890806;;;1;0;DM220497837;M2T;M2T;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;11:10;5;;HACBSUMC;005075;Passage CNSS;Chaabi Cash Notre Service;+212661540730;+212661540730;;26 Rue Nissrine Hay Al Andalous Oujda Oujda;34.65953;-1.89183;;;1;0;DM220497837;M2T;M2T;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;11:19;5;;DEYJTO4L;098279;Passage CNSS;BC SCT CASH OUJDA AL HIKMA;+212662381858;+212662381858;;BD HAY AL HIKMA RUE AL BASMA Nø 1 OUJDA Oujda;34.65652;-1.903071;;;1;0;DM220497837;M2T;BARID CASH;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;11:32;5;;4N7TKHRQ;098286;Passage CNSS;SC Oujda Les Iris;+212662381858;+212662381858;;HAY ESSALAM RTE AOUINET SERRAK RUE C N22 Oujda;34.659462;-1.922081;;;1;0;DM220497837;M2T;BARID CASH;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;11:39;5;;BS3IXRSK;000540;Passage CNSS;Chaabi Cash M2T - Oujda - Route Ain Serrak;+212652014686;+212652014686;;Lot N 10 Lots Iris Route Ain Serrak Route Ain Serrak Oujda Oujda;34.66042;-1.92034;;;1;0;DM220497837;M2T;M2T;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;11:46;5;;EMLIH0K2;005096;Passage CNSS;Chaabi Cash Paysafe;+212675383777;+212675383777;;261 Imm Nasr Rdc Magasin Nr 11 Oujda Oujda Oujda;34.662982;-1.917537;;;1;0;DM220497837;M2T;M2T;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;11:59;5;;0DYNT1H6;701467;Passage CNSS;JAOUHARA OUJDA;+212670200977;+212670200977;;HAY EL JAOUHARA RUE E N 1 Oujda;34.665472;-1.929731;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
8383-T-6;Mostafa Lazaar;18/04/2022;;10:00-19:00;;12:08;5;;RY24CHOS;005084;Passage CNSS;Chaabi Cash Tashilat Guenfoudi;+212678408838;+212678408838;;2 Rue 30 Lot Ben Azzi Rdc Oujda Oujda;34.67209;-1.92892;;;1;0;DM220497837;M2T;M2T;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;11:26;5;;ODAMWKOB;006330;Passage CNSS;Chaabi Cash Two Bruder;+212637752117;+212637752117;;Qt Sonasid Bloc 1 N215 Selouane Selouane;35.06412;-2.92881;;;1;0;DM220497837;M2T;M2T;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;11:41;5;;ABEQQ0X5;701160;Passage CNSS;SELOUANEFR;+212641156981;+212641156981;;Rue 17 N 589 Hay El Amal ? c?t? de la mosqu?e( du Selouane;35.07091;-2.94183;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;09:00-17:00;;11:53;5;;__HRRCYM9P__;;;Warak_CNSS, M2T_M2T_006330;+212637752117;+212637752117;;Qt Sonasid Bloc 1 N215 Selouane Selouane;35.0801925;-2.9475662;;;1;0;;;;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;09:00-17:00;;11:58;5;;O6SDGFUZ___;;;Moroccan Bazaar, Rahma Idrissi;+212688298890;+212688298890;;A coté de bachawya 00 Selouane;35.0801925;-2.9475662;;;1;0;;;;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;09:00-17:00;;12:03;5;;YBT2BZXV___;;;EL MEHDI EL IBRAHIMIA, ELhoussaine echaghafi;+212661098893;+212661098893;;Selouan residence aljawhara gh 10 Selouane;35.0801925;-2.9475662;;;1;0;;;;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;12:17;5;;RKRHWCWY;083738;Passage CNSS;BC SELOUANEÿ;+212700618927;+212700618927;;Rue 1 Quartier El Amal selouane 62702 NADOR Selouane;35.068043;-2.942741;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;12:40;5;;WBPKT3IG;701054;Passage CNSS;HAY AL MATAR;+212661619164;+212661619164;;BOULEVARD HASSAN II Al aroui;35.0113;-3.00221;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;12:46;5;;WJ0QMJLC;701925;Passage CNSS;SAKYA AL HAMRA;+212536361322;+212536361322;;Aroui Al aroui;35.01247;-3.0037;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;09:00-17:00;;13:22;5;;__Q3BWI5CI__;;;M2T, ES11076Tasshilat Bouhoua;+212651151105;;;Tiz Centre Tiztoutine 00 Tiztoutine;34.9815148;-3.1528692;;;1;0;;;;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;14:07;5;;NTG4Y8TU;701232;Passage CNSS;DRIOUECH PAM;+212667800772;+212667800772;;RUE ABDEKARIM EL KHATABI HAY L PAM Driouch;34.97704;-3.38898;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;09:00-17:00;;14:18;5;;ZBPT1LEV___;;;TOP MACHINERY ( BRICONET ), GHAFFAR MOHAMED;+212607561272;+212607561272;;00 RUE EL 9ODS. 33.DRIOUCH PROVINCE DE DRIOUCH Driouch;34.9792528;-3.398304;;;1;0;;;;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;14:26;5;;OX2F5UQY;003815;Passage CNSS;Chaabi Cash Amigo Express;+212661490990;+212661490990;;N271 Avenue Hassan Ii Driouch Driouch;34.97486;-3.39711;;;1;0;DM220497837;M2T;M2T;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;14:56;5;;Y9C1YBIC;083648;Passage CNSS;BC MIDAR;+212640885928;+212640885928;;Bd Hassan II Midarÿÿ 62502 NADOR Midar;34.94355;-3.53388;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;15:03;5;;YFGZCV9L;006480;Passage CNSS;Chaabi Cash Bouhlala Express;+212626171928;+212626171928;;Rue Sefrou Midar Midar Midar;34.93931;-3.53455;;;1;0;DM220497837;M2T;M2T;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;15:08;5;;5CUCSDG4;701891;Passage CNSS;Midar;+212666305384;+212666305384;;Midar centre Midar;34.93851;-3.53516;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;15:51;5;;CTONN5XD;083432;Passage CNSS;BC ÿBEN TIB ÿ;+212625813906;+212625813906;;Bd Hassan II Quartier Administratif BEN TAIEB 62102 NADOR Driouch;35.04529;-3.45223;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;15:58;5;;GCTMFDE3;006786;Passage CNSS;Chaabi Cash Elect Bakkali;+212671861971;+212671861971;;Hay Annahda Bentayeb Ben Tayeb Ben taieb;35.04866;-3.44778;;;1;0;DM220497837;M2T;M2T;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;16:33;5;;ZMXKM7GA;098799;Passage CNSS;SC DAR KABDANI;+212662381858;+212662381858;;CENTRE VILLE BOULEVARD AL MASSIRA DAR KEBDANI DRIOUCH Driouch;35.11969;-3.3319;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;17:43;5;;ZSB9PZEE;700763;Passage CNSS;ZGHANGHAN;+212636351166;+212636351166;;Boulevard Mohamed V N? 295 Zghanghan Zeghanghane;35.15297;-3.0061;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;17:48;5;;ZTSZQVS6;083952;Passage CNSS;BC ZEGHANGHAN;+212700086991;+212700086991;;Bd Mohamed V Segangan Centre 62652 ZEGHANGHANE Nador;35.15434;-3.00241;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34591 - B - 7;Amine  HOURI;18/04/2022;;10:00-19:00;;18:29;5;;I15KDWYZ;083671;Passage CNSS;BC BENI ENSAR;+21200614248;+21200614248;;FALSE Beni ensar;35.2653007;-2.9321911;;;1;0;DM220497837;M2T;BARID CASH;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;09:00-17:00;;09:02;5;;WXIJUYEO___;;;TAMLIOUINE MOHAMED, achrkoui wasila;+212671981674;+212671981674;;centre ville 1 Nador;35.1686165;-2.9275836;;;1;0;;;;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;09:00-17:00;;09:07;5;;XJSCJ8CV___;;;AVITO, Aziz Benali;+212642621062;+212642621062;;Province Nador R610 (AVANCE DE 100 DH RESTE DE PRIX 900 DH) 1 Nador;35.1686165;-2.9275836;;;1;0;;;;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;09:00-17:00;;09:12;5;;C1Y7CN01___;;;AMINE AIT ALI, Youssef;+212666866707;+212666866707;;Beninsar nador 1 Nador;35.1686165;-2.9275836;;;1;0;;;;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;09:00-17:00;;09:26;5;;UZGDIXGO___;;;Moroccan Bazaar, Laksibi Layla;+212658454522;+212658454522;;Hay nador al jadid lot 20 Nador;35.1520675;-2.9294762;;;1;0;;;;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;09:59;5;;1RM3DL0G;701685;Passage CNSS;MASJID AL FATH ARRED;+212700148832;+212700148832;;QU ARRED RUE186 N 126 Nador;35.15044;-2.93192;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;10:21;5;;S607VVZB;701623;Passage CNSS;NADOR MARJANE;+212707630931;+212707630931;;Hay Taouima,BD principal ,rue 44 N01 Nador;35.1265;-2.92843;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;09:00-17:00;;10:42;5;;VMX5OF0J___;;;LIBRAIRIE ALCARASS, imane boulakssili;+212652828351;+212652828351;;hay al matar en face agence jumia 1 Nador;35.1470827;-2.9169493;;;1;0;;;;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;11:06;5;;PLB5BK7N;098111;Passage CNSS;BC ALKARAMA NADOR;+212661480917;+212661480917;;AV DES FAR IMM BOUAMARA N 38 ETAGE 1 N 2 NADOR Nador;35.17372;-2.92348;;;1;0;DM220497837;M2T;BARID CASH;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;11:13;5;;HVP3RR0K;701228;Passage CNSS;NADOR HASSAN II;+212661402554;+212661402554;;BD HASSAN II N 142 Nador;35.17833;-2.92457;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;11:20;5;;TOUAZWDC;700588;Passage CNSS;NADOR BD IBN SINA;+212667033348;+212667033348;;Angle Med V Et Bd Ibn Sina N°64 Nador;35.17997;-2.92488;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;11:30;5;;GXPPPD20;700955;Passage CNSS;HOPITAL EL HASSANI NADOR;+212665426264;+212665426264;;152 BD HOPITAL EL HASSANI Nador;35.17555;-2.93336;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;11:37;5;;ON8NRJXL;700010;Passage CNSS;ROUTE TAOUIMA;+212624219010;+212624219010;;ROUTE TAOUIMA N 130 Nador;35.16982;-2.93321;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;11:47;5;;YYCAAWSA;700615;Passage CNSS;Al ouahda nador;+212536600182;+212536600182;;Rte zghanghan oulad mimoun Nador;35.17009;-2.93948;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;11:59;5;;R5EHL4T8;701798;Passage CNSS;OULED BOUTAYEB;+212662365536;+212662365536;;ROUTE ZEGANGAN BLOC A R2 N9OULED BOUTAYEB Nador;35.16682;-2.94794;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;12:14;5;;AO66VSJW;006068;Passage CNSS;Tasshilat Benamar;+212661757051;+212661757051;;Douar Bouyzarzar Ihadadan Bni bouifrour;35.16305;-2.9613;;;1;0;DM220497837;M2T;M2T;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;12:26;5;;DQFASMOY;701838;Passage CNSS;Zeghanghane jaadar;+212666305384;+212666305384;;Boulevard Med 5 Hy Jouahra Zeghanghane;35.15398;-2.98563;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;16:37;5;;XVGWOGGK;701309;Passage CNSS;KRONA CENTRE;+212661294921;+212661294921;;BD PRINCIPAL CENTRE VILLE KRONA Kerouna;35.11846;-3.64079;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
94673 H 6;Mourad  DARDOURI;18/04/2022;;10:00-19:00;;18:44;5;;32OASUWD;010546;Passage CNSS;Chaabi Cash Kassita Car;+212661711426;+212661711426;;Bd Mohamed V N 18 Centre Kassita Nador-Driouch Driouch;34.88943;-3.7275;;;1;0;DM220497837;M2T;M2T;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;09:36;5;;POAC37BZ___;;;inwi, ILIASS Ankari;+212607368074;+212607368074;;00 LOTISSEMENT EL AMAL N°62 PRES STATION TAXI MEKNES Boufakrane;33.7557952;-5.485646;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;10:30;5;;Q2EESNO2;098781;Passage CNSS;SC AGOURAI;+212662381858;+212662381858;;Avenu hassan 2 Agouray el hajeb Agourai;33.641739;-5.58796;;;1;0;DM220497837;M2T;BARID CASH;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;11:22;5;;ROXRRL4B;700807;Passage CNSS;SEBT JAHJOUH;+212655086200;+212655086200;;DOUAR KISSARIAT SABT JAHJOUH Sebt jahjouh;33.7198391;-5.6681044;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;12:32;5;;ZGVSOQQQ___;;;M2T, ES10773Tasshilat El Hilali;+212615695827;+212615695827;;Hay El Yasmine Rue 1 N 23 El Hajeb El hajeb;33.6834414;-5.3764244;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;12:41;5;;4CVD1NSK;083795;Passage CNSS;BC EL HAJEB;+212700623134;+212700623134;;Avenue Mohamed V El Hajeb Haut 51002 EL HAJEB El hajeb;33.684094;-5.372648;;;1;0;DM220497837;M2T;BARID CASH;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;13:58;5;;AMGBHWZ8;700191;Passage CNSS;AIN AGHBALA;+212669334548;+212669334548;;lot ain agbal habitation ain aghbal ,493 Ain aghbal;33.44521;-5.22092;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;14:07;5;;JVUPYZAV___;;;M2T, ES10817Tasshilat Lrhorfi;+212673066472;+212673066472;;143 149 Bd Hassan II Ahadaf - Azrou Azrou;33.4427194;-5.22471;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;14:12;5;;2N3FNPZP___;;;M2T, ES6961Chaabi Cash Lahlimi Multiservice;+212661898656;+212661898656;;Magasin 15 Nakhil 6 Ihssane 1 Imm GH3 Ahadaf Azrou Azrou;33.4427194;-5.22471;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;14:19;5;;NBZ4JSXR___;;;EL MEHDI EL IBRAHIMIA, Elouazizi driss;+212600542696;+212600542696;;Bp 207 appt 4 Azrou;33.4355532;-5.2242565;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;;;14:28;5;;{H8UP1N6E};;;AMINE AIT ALI, Elabdellaoui Marouan;+212666567673;+212666567673;;Ait Moussa Adi CR ben smim Azrou 1 Azrou;33.4347305;-5.231887899999999;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;14:33;5;;RFYP9KOZ___;;;SHOPSHIP , Ait lhoussaine abdelah;+212624408608;+212624408608;;Azrou Azrou 00 Azrou;33.4347305;-5.231887899999999;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;14:47;5;;1SQJKYY1___;;;2WLS, Chaibi Ahmed;+212666996468;+212666996468;;162 rue 5 erretaha ahadad azrou Azrou;33.4412329;-5.2299111;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;16:01;5;;PQZMTIHC;700552;Passage CNSS;Al Omrane;+212664878273;+212664878273;;Lot belle vue el hajeb Belle vue El hajeb;33.66735;-5.37167;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;16:08;5;;YDNHZOE7___;;;M2T, ES6182Chaabi Cash Proritaje;+212661075875;+212661075875;;N103 Lot El Omrane 1 El Hajeb 00 El hajeb;33.668123;-5.3736844;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;16:18;5;;FM0NIDL7___;;;M2T, ES10574Tasshilat Najah;+212682669389;+212682669389;;Lot El Yakout 1 N°138 El Hajeb 00 El hajeb;33.685735;-5.3677844;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;09:00-17:00;;16:23;5;;1MJ2QKWH___;;;CBI, BF ELHAJEB;+212660102767;+212660102767;;Avenue Mohamed V, El Hajeb ,BP 176 El hajeb;33.685735;-5.3677844;;;1;0;;;;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;16:32;5;;GIYENISQ;098179;Passage CNSS;BC BD EL HAJEB;+212632141141;+212632141141;;Nø108 BOULEVARD HASSAN 2 EL HAJEB El hajeb;33.692851;-5.36753;;;1;0;DM220497837;M2T;BARID CASH;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;16:37;5;;JOIN2FEZ;010181;Passage CNSS;Chaabi Cash Kdilia Multiservices;+212618530880;+212618530880;;Imm B Commerce 1 Programme Talbia Quartier Administratif El Hajeb El Hajeb El hajeb;33.69484;-5.36608;;;1;0;DM220497837;M2T;M2T;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;17:10;5;;VUZAKBKJ;098189;Passage CNSS;BD BOUDARBALA;+212632141141;+212632141141;;AIT HMAD AIT BOUDIDMANE BOUDERBALA CENTRE 51025 PROVINCE EL HAJEBÿ El hajeb;33.817261;-5.275751;;;1;0;DM220497837;M2T;BARID CASH;;;;;
13669 - E - 6;Abderrazzak Banaata;18/04/2022;;10:00-19:00;;18:09;5;;BRK5SA68;700199;Passage CNSS;SBAAYOUN FR;+212663107272;+212663107272;;AV HASSAN 2 COTE DROITE HAY SAADA SBAA AYOUNE El hajeb;33.90192;-5.37123;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;09:16;5;;MBMBQFK9___;;;KHAWLA LAMBARKI EL ALLIOUI, Diffuseur maroc;+212642444325;+212642444325;;19, rue de chauny belvedere casablanca;33.5951297;-7.5969982;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;09:22;5;;N4O2EFNC___;;;inwi, AGOUZOUL EL MEHDI;+212669174773;+212669174773;;00 01 RUE AIT BAAMRANE RESIDENCE LES CHAMPS MOHAMED 5 C ETAGE 01 APP 02 Roches Noires Casablanca;33.5938013;-7.5988316;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;09:28;5;;YUBM3EW5___;;;CBI, CBI EMILE ZOLA;+212600000000;+212600000000;;52 Rue de provins Casablanca;33.5923209;-7.603204099999999;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;09:34;5;;HY235TZA___;;;TAMLIOUINE MOHAMED, anas kacha;+212653987591;+212653987591;;lydec diouri 1 Casablanca;33.5933522;-7.607925199999999;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;09:39;5;;O7SRW5JM___;;;M2T, ES9735Tasshilt Rif Center;+212663089986;+212663089986;;02 Rue Mohammed Sefiani Casablanca Casablanca;33.5933522;-7.607925199999999;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;09:46;5;;U71IC1KX___;;;Action Goodies Commerciales, Leila benjelloune;+212522440240;+212522440240;;17 rue Aman ex caporal Beaux Q. Benjdia CASABLANCA MAROC Casablanca;33.5897717;-7.6126386;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;10:00;5;;PZBMV75W;009459;Passage CNSS;Chaabi Cash Facility Concept;+212661520018;+212661520018;;47 Rue Ennarjess Rdc Casablanca Casablanca;33.5845741;-7.612619;;;1;0;DM220497837;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;10:06;5;;C9DYQAIK;701924;Passage CNSS;2 MARS MURDOCH;+212520210030;+212520210030;;29 AVENUE 2 MARS MERS SULTAN Casablanca;33.580076;-7.614931;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;10:12;5;;NNEBXZA7;083766;Passage CNSS;BC CASA QUARTIER DES HOPITAUX;+212700622584;+212700622584;;quartier des hopitaux 20503 CASABLANCA Casablanca;33.5769235;-7.6178814;;;1;0;DM220497837;M2T;BARID CASH;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;10:18;5;;PJ49MIAN;024005;Passage CNSS;Chaabi Cash M2t - Casablanca - Abdelmoumen;+212613519551;+212613519551;;95 Bd Abdelmoumen Casablanca Casablanca Casablanca;33.5793698;-7.6248418;;;1;0;DM220497837;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;10:24;5;;QSZNHXJ5;000062;Passage CNSS;Chaabi Cash Dahiri Electro;+212679300585;+212679300585;;N118 Bd Abdelmoumen Derb Ghallef Casablanca Casablanca;33.5761143;-7.6258793;;;1;0;DM220497837;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;10:30;5;;2IAAUDF4___;;;inwi, BAHAR NADIA;+212608519520;+212608519520;;00 ifrikia derb khadoj ouhlima rue 04 num 183 Casablanca;33.57045859999999;-7.6265305;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;10:35;5;;XTOMCWMX___;;;Moroccan Bazaar, Chaimaa maad;+212638373340;+212638373340;;derb Chourafae rue 47 numero 9 Casablanca;33.57045859999999;-7.6265305;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;10:42;5;;UZEEQNGF___;;;QITAB, ait abdallah Ouali;+212661471342;+212661471342;;00 bachkou complexe résidentiel anfa imm 5 appt 2 Casablanca;33.5582447;-7.6267417;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;10:49;5;;CAHBICJT;701867;Passage CNSS;bd Taddart;+212688639593;+212688639593;;Bd taddart b11 Casablanca;33.5552022;-7.627701;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;10:57;5;;CJO7QTME;083871;Passage CNSS;BC OASIS GARE;+212638460732;+212638460732;;Gare ouasis maarif 20035 CASABLANCA Casablanca;33.5549314;-7.6315568;;;1;0;DM220497837;M2T;BARID CASH;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;11:04;5;;VOZ07VWE;701399;Passage CNSS;OMAR EL KHAYAM BEAUSEJOUR;+212522940435;+212522940435;;156 AVENUE OMAR EL KHAYAM BEAUSEJOUR Casablanca;33.5653308;-7.6471014;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;11:12;5;;T6917YS7___;;;M2T, ES9740Tasshilat Amoud;+212665112062;+212665112062;;44 Rue Al Ouroud Hay Erraha Casablanca Casablanca;33.5694318;-7.6473448;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;11:19;5;;GI1GU5PV;000511;Passage CNSS;Chaabi Cash M2t - Casablanca -Beausejour;+212676434037;+212676434037;;N 235 Bd Yacoub El Mansour Beausejour Casablanca Casablanca;33.5690771;-7.651491;;;1;0;DM220497837;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;09:00-17:00;;11:28;5;;VSNQVHBJ___;;;Moroccan Bazaar, Souad nadri;+212668554042;+212668554042;;Boulevard ibnousina 00 Casablanca;33.5740698;-7.6645221;;;1;0;;;;;;;;
893241 WW;Ahmed Abbasi;18/04/2022;;10:00-19:00;;11:39;5;;NJPOAK6U;083727;Passage CNSS;BC CASA AIN DIAB;+212700087022;+212700087022;;Bd Oc‚an Atlantique. Ain Diab 20052 CASABLANCA Casablanca;33.5921332;-7.676425;;;1;0;DM220497837;M2T;BARID CASH;;;;;
