Plaque d'immatriculation;Agent;Date de depart;Date d'echeance;Creneau horaire de passage;Type d'intervention;Heure de passage prevu;Duree;Commentaires;Identifiant externe;Identifiant externe client;Prenom;Nom;Mobile;Telephone;Courriel;Adresse;Latitude;Longitude;Competence;Agent privilegie;Poids;Volume;Référence de commande;Hub;Partner;ID;VILLE;Pays;CS;Expéditeur
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;13:00;5;;NUK5YH6R;000511;;Chaabi Cash M2t - Casablanca -Beausejour;2,12676E+11;2,12676E+11;;N 235 Bd Yacoub El Mansour Beausejour Casablanca Casablanca;33.5690771;-7.651491;;;1;0;DM220385952;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;13:17;5;;WLO6RRN2;083774;;BC CASA ROUDANI;2,12213E+11;2,12213E+11;;202,Boulevard brahim roudani 20370 CASABLANCA CASABLANCA;33.574323;-7.640433;;;1;0;DM220385952;M2T;BARID CASH;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;13:48;5;;50EAJ1CF;701438;;zerktouni 2;2,12522E+11;2,12522E+11;;BOULEVARD ZERKTOUNI,N°192 ANGLE RUE MOUSSA BNOUSAY Casablanca;33.5869054;-7.631429;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;13:58;5;;PUTJFN5O;024009;;Chaabi Cash M2t- Jura;2,12666E+11;2,12666E+11;;N1 Rue Oussama Ibnou Zaid Ex Rue Jura Casablanca Casablanca;33.5812156;-7.634043;;;1;0;DM220385952;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;14:04;5;;5I0NM5WE;701368;;CASMAARIF;2,12522E+11;2,12522E+11;;38 RUE IBN NAFIS MAARIF Casablanca;33.582944;-7.634919;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;14:15;5;;IFRHJLQV;701669;;Casa Zevaco;2,12665E+11;2,12665E+11;;ARRONDISSEMNT ANFA, RUE BAB CHELLAH(EX.MIRABEAU) Casablanca;33.5883772;-7.6439508;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;14:32;5;;VWVJEJDZ;083909;;BC CASA BOULEVARD BOURGOGNE;2,12701E+11;2,12701E+11;;125 BD BOURGOGNE N 7 RESID JASEM MOHAMED 3 20053 CASABLANCA Casablanca;33.597392;-7.645572;;;1;0;DM220385952;M2T;BARID CASH;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;14:41;5;;LQO01I0F;000520;;Chaabi Cash M2t - Casablanca - Bourgogne;2,12633E+11;2,12633E+11;;N 21 Rue Abou Louaqt Khalaf (BD Mehdi Ben Barka) Residence Bahr Lind Bourgogne Casablanca Casablanca;33.603077;-7.6454118;;;1;0;DM220385952;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;14:51;5;;P5GQX4GC;701338;;LAMARINE;2,12522E+11;2,12522E+11;;4 Rue Tznit Derb Tazi Casablanca;33.6064017;-7.6272798;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;14:59;5;;HLVSR3RN;083907;;BC CASA BOUSMARA;2,12606E+11;2,12606E+11;;Place Ahmed Al Bidaoui Bousmara 20004 CASABLANCA Casablanca;33.600211;-7.6170671;;;1;0;DM220385952;M2T;BARID CASH;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;15:06;5;;KDNUGOZN;700813;;DERB GNAWA;2,1262E+11;2,1262E+11;;32 RÉSIDENCE SOUSS RUE SOUSS ETG 2 APP N° 18 Casablanca;33.599083;-7.618922;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;15:17;5;;ONKQVVZP;700940;;CASANGLAIS;2,12674E+11;2,12674E+11;;153 rue des anglais Casablanca;33.597966;-7.625559;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;15:25;5;;AR4YJKPS;700398;;CASTOUMERT;2,12522E+11;2,12522E+11;;Angle Bd Moulay Al Hassan et Rue d'Alger Casablanca;33.5932659;-7.6240675;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;15:38;5;;CTWSPUAZ;083629;;BC CASA BD DE PARIS;2,12213E+11;2,12213E+11;;65, Bd de paris centre ville 20032 CASABLANCA CASABLANCA;33.591675;-7.620064;;;1;0;DM220385952;M2T;BARID CASH;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;15:47;5;;J2ZCVGSL;024035;;Chaabi Cash M2t - Casa City;2,12631E+11;2,12631E+11;;Angle Rue Habacha Et Rue Al Araar Casablanca Centre Ville Casablanca Casablanca;33.5903242;-7.6163018;;;1;0;DM220385952;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;16:05;5;;QRUEQQPH;009459;;Chaabi Cash Facility Concept;2,12662E+11;2,12662E+11;;47 Rue Ennarjess Rdc Casablanca Casablanca;33.5845741;-7.612619;;;1;0;DM220385952;M2T;M2T;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;16:14;5;;YXW8WOUG;701924;;2 MARS MURDOCH;2,1252E+11;2,1252E+11;;29 AVENUE 2 MARS MERS SULTAN Casablanca;33.580076;-7.614931;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;16:20;5;;PHJF4ESV;083766;;BC CASA QUARTIER DES HOPITAUX;2,12213E+11;2,12213E+11;;quartier des hopitaux 20503 CASABLANCA CASABLANCA;33.5778538;-7.6155907;;;1;0;DM220385952;M2T;BARID CASH;;;;;
893241 WW;Ahmed Abbasi;30/03/2022;;10:00-19:00;;16:34;5;;BXLKEVZM;083881;;BC CASA 2 MARS;2,12213E+11;2,12213E+11;;Bd de LA MARTINE CU Mers Sultan 20502. CASABLANCA;33.5687952;-7.6110216;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;10:30;5;;7XCDUZ5E;098541;;MCS AL GHAZOUA;2,12662E+11;2,12662E+11;;LOITISSEMENT CHERKAOUA Nø2 EL JADIDA El jadida;33.23418;-8.5042;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;10:37;5;;7A4JMSYK;700639;;Najd el hamra;2,12646E+11;2,12646E+11;;NADA II N° 6 BD JABRAN KHALIL JABRANNAJD 1 El jadida;33.22586;-8.51026;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;10:48;5;;5MM0OHNC;005469;;Tasshilat Goujet;2,1261E+11;2,1261E+11;;N 556 Lot Essalam El Jadida El jadida;33.22512;-8.49693;;;1;0;DM220385952;M2T;M2T;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;11:02;5;;QSBQYHEZ;701972;;Route Marrakech;2,12771E+11;2,12771E+11;;mag 2 lot ennajah 3 route marrakech El jadida;33.22146;-8.49254;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;11:07;5;;VSAG2KNH;083942;;BC EL JADIDA BIR ANZARANE;2,12213E+11;2,12213E+11;;Avenue Bir anzarane 24033 El Jadida CASABLANCA;33.2230587;-8.4924316;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;11:13;5;;UTWFZ5IL;083799;;BC EL JADIDA JOUHARA;2,12602E+11;2,12602E+11;;immeuble Brija Avenue bir anzarane 24006 EL-JADIDA El jadida;33.23355;-8.49342;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;11:19;5;;CYHSZQ7M;701074;;EL BOUSTANE;2,12669E+11;2,12669E+11;;bd jabranekhaliljabrane RES elboustane 9 IMM2 N7 El jadida;33.2318;-8.48641;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;11:45;5;;0SRTFL8M;701990;;AZEMMOUR Eurosol;2,12523E+11;2,12523E+11;;AVENUE MOHAMED V HAY AMAL Azemmour;33.28345;-8.3528;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;12:23;5;;7ZUCDFQK;083690;;BC AZEMMOUR PPAL;2,12213E+11;2,12213E+11;;Bd Zerktouni Place Mohammed V 24102 AZEMMOUR CASABLANCA;33.2887579;-8.3432821;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;13:05;5;;FBC8UHBM;700843;;sidi ali benhamdouche;2,12696E+11;2,12696E+11;;lot fadane manzah rdc n 117sidi ali benhamdouche Azemmour;33.2853743;-8.32541;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;13:13;5;;VASMQ3ZV;083621;;BC AZEMMOUR OUM ERRABIA;2,12213E+11;2,12213E+11;;RUE BOUJDOR NÃ¸ 34 24103 AZEMMOUR CASABLANCA;33.280912;-8.342602;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;13:34;5;;IFYCFIEI;098725;;YSF EL JADIDA MOHAMED V;2,12658E+11;2,12658E+11;;AVENUE MOHAMMED Nø162 EL JADIDA El jadida;33.24636;-8.49997;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;13:47;5;;RBMPYPHZ;000570;;Chaabi Cash M2t- El Jadida;2,12608E+11;2,12608E+11;;Imm Meniar Magasin N9 Et 10 Bd Med V El Jadida El Jadida El jadida;33.24952;-8.50163;;;1;0;DM220385952;M2T;M2T;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;13:53;5;;WXI21QT2;700954;;Aljazira Mall;2,12661E+11;2,12661E+11;;N 17 RUE BEN DAGHA CENTRE COMMERCIAL ALJAZIRA MOOL El jadida;33.25348;-8.50394;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:00;5;;9TA7YDDG;700232;;AVENUE MOHAMED TRIAAI;2,12673E+11;2,12673E+11;;BD MOHAMED TRIAAI ET ANGLE BARK AL LIL N1 BIS El jadida;33.25938;-8.50694;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:07;5;;DUX14URL;098542;;MCS CHOUAIB DOUKALI;2,12662E+11;2,12662E+11;;Nø54 AVENUE ABI CHOUAIB DOUKKALI EL JADIDA El jadida;33.25383;-8.51087;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:13;5;;OHRZRR7Z;700451;;ATTOUFANI ELJADIDA;2,12523E+11;2,12523E+11;;N1 187 BD MOHAMED ATTOUFANI El jadida;33.2535;-8.5151;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:19;5;;HKCRPKEN;700820;;MUILHA;2,12661E+11;2,12661E+11;;217 rue Ibn zohr Muilha El jadida;33.25217;-8.51769;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:25;5;;WD5ICDL8;701012;;Masjid muilha;2,12601E+11;2,12601E+11;;av haroun rachid n 707 bis LOT muilha El jadida;33.25072;-8.52043;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:32;5;;GCLC5XH0;005547;;Chaabi Cash Tiboder;2,12661E+11;2,12661E+11;;306 Av Mokhtar Soussi Lot Mouilha El Jadida El jadida;33.25007;-8.5217;;;1;0;DM220385952;M2T;M2T;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:40;5;;Y1CP15NS;000531;;Chaabi Cash M2t - El Jadida - Saada I;2,12631E+11;2,12631E+11;;Rue Kadi Ben Arbi N3 Saada I El Jadida El jadida;33.24375;-8.5257;;;1;0;DM220385952;M2T;M2T;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:46;5;;BNLTBJE2;702126;;Harit;2,12601E+11;2,12601E+11;;route el oualidia centre commercial harit n 6 el El jadida;33.24116;-8.52654;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:51;5;;BYRDSJB7;083855;;BC EL JADIDA SAADA;2,12213E+11;2,12213E+11;;Route Sidi Bouzid 20000 el jadida CASABLANCA;33.2412359;-8.5273916;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;14:59;5;;BOKULJ7G;098870;;EC EL JADIDA BD EL ALAOUIYINE;2,12662E+11;2,12662E+11;;ALAOUINE LOT 8 LOTIS MAGHREB BINA AGENCE RDC El jadida;33.23718;-8.52397;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;15:12;5;;FXBVWRAU;702128;;Masjid Hay el fath;2,12661E+11;2,12661E+11;;N5 mosquée el fathhay el fath El jadida;33.24024;-8.51654;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;15:18;5;;ABCQRLCT;005659;;Chaabi Cash Retamar;2,12665E+11;2,12665E+11;;Andalouss Ghb4m1 Magasin N 1 Rdc Imm Ghb4 N 69 El Jadida Andalouss El Jadida El jadida;33.23669;-8.52122;;;1;0;DM220385952;M2T;M2T;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;15:26;5;;8KD0NFYM;701393;;MARJANE ELJADIDA;2,12523E+11;2,12523E+11;;LOT OUASSAT EL JADIDA N 8 ELJADIDA El jadida;33.23082;-8.52796;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;15:32;5;;CM5N9ZAF;702319;;Cash plus al alya;2,12675E+11;2,12675E+11;;Magasin 2, lot Al Jadid, Hay El matar El Jadida El jadida;33.2299698;-8.531034;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;15:45;5;;PGU6QQGI;700335;;najmat el janoub;2,12661E+11;2,12661E+11;;route de sidi bouzide principale El jadida;33.23828;-8.53093;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;16:03;5;;VKPJQ1JZ;083435;;BC SIDI BOUZID;2,12213E+11;2,12213E+11;;Centre Sidi Bouzid Quartier Administratif 24005 EL JADIDA CASABLANCA;33.2302026;-8.5519083;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;16:28;5;;B1U28C89;083431;;BC MOULAY ABDALLAH;2,12213E+11;2,12213E+11;;Centre Administratif moulay abdellah 24003 EL JADIDA CASABLANCA;33.198697;-8.58798;;;1;0;DM220385952;M2T;BARID CASH;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;16:43;5;;TGOG9CSH;700652;;Moulay abdellah;2,12663E+11;2,12663E+11;;CENTRE MOULAY ABDELLAH El jadida;33.19278;-8.5855;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
3865-E-6;Abdelkbir KHANFOUDI;30/03/2022;;10:00-19:00;;18:50;5;;OHTFICVU;097924;;BELFKIHÿTNINE GHARBIA;2,12662E+11;2,12662E+11;;21 PAM TNINE GHARBIA ZEMAMRA-LGHARBIA El jadida;32.57566;-8.85804;;;1;0;DM220385952;M2T;BARID CASH;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;10:00;5;;TH5FN0TK;083886;;BC GUERCIF;2,12213E+11;2,12213E+11;;Place de la victoire Ville Nouvelle 35106 GUERCIF CASABLANCA;34.223686;-3.351134;;;1;0;DM220385952;M2T;BARID CASH;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;10:06;5;;WUD2LOLT;003167;;Chaabi Cash El Bourkadi Com;2,12661E+11;2,12661E+11;;Bd De L Unite Centre Ville Guercif Guercif;34.22402;-3.35024;;;1;0;DM220385952;M2T;M2T;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;10:12;5;;OZLZRQVD;702004;;ALLAL BEN ABDELLAH;2,12668E+11;2,12668E+11;;BOULEVARD ALLAL BEN ABDELLAH Guercif;34.22545;-3.3492;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;10:18;5;;HEEKON1Y;010103;;Chaabi Cash Cash transfert center;2,12667E+11;2,12667E+11;;Av Abdelmomen Ben Ali Propt Alzahra Guercif Guercif Guercif;34.22564;-3.34546;;;1;0;DM220385952;M2T;M2T;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;11:46;5;;HHYFLVFO;701256;;DEBDOU;2,12668E+11;2,12668E+11;;N° 5, Avenue Med V, Debdou Debdou;33.98478;-3.04025;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;12:28;5;;YAVIXKDZ;701222;;SAKAYAT BELKBIR;2,12662E+11;2,12662E+11;;N 987 RUE MENGOUB HAY TAKADOUM Taourirt;34.40456;-2.9011;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;12:36;5;;WR17QWJR;700951;;TAOURIRT EL MASSIRA;2,12662E+11;2,12662E+11;;N 52 HAY LAMHARIG N1 RUE N 3 Taourirt;34.40201;-2.88817;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;12:43;5;;KWTFIBN4;003035;;Chaabi Cash Group Tizini;2,12662E+11;2,12662E+11;;N55 Rue Lafkih Ben Salah Hay Salam Taourirt Taourirt;34.41024;-2.89694;;;1;0;DM220385952;M2T;M2T;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;12:48;5;;Q1ATUIAW;701187;;TAOURIRTSALAM;2,12675E+11;2,12675E+11;;55rue lafkih ben saleh hay salam Taourirt Taourirt;34.41101;-2.89765;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;12:54;5;;425SST1R;700623;;TAOURIRTHAYLAKDIM;2,12662E+11;2,12662E+11;;RUE MAGHRIB ARABI HAY LAKDIM Taourirt;34.41382;-2.89565;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;12:59;5;;LCVAEQHM;701386;;TAOURIRTMEDV;2,12537E+11;2,12537E+11;;BD MOHAMED 5 N 1104 Taourirt;34.41474;-2.89439;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;13:04;5;;NLUC4GKZ;083879;;BC TAOURIRT;2,12213E+11;2,12213E+11;;Angle Bd Mohamed V et Bd Zerktouni Ancien Quartier 65802 TAOURIRT CASABLANCA;34.4151967;-2.8944415;;;1;0;DM220385952;M2T;BARID CASH;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;13:58;5;;5RPCDIBT;701860;;Hay Al Amal nougd;2,12653E+11;2,12653E+11;;Prop al amal hay nougd Guercif;34.23318;-3.35063;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;14:54;5;;IZ6MS9Y2;701724;;ALQODS3;2,12661E+11;2,12661E+11;;n°9bloc 3 al qods3 tazaqods 3 Taza;34.2294;-3.97972;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:04;5;;EUIBDVJ1;701192;;TAZA CENTRE;2,12661E+11;2,12661E+11;;AV HASSAN 2 Taza;34.22926;-4.00309;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:09;5;;GAFWJVG7;701337;;MOULAYYOUSSEF;2,12535E+11;2,12535E+11;;5 TRIK TAZA EL OLIA , BD MOULAY YOUSSEF , IMMB TAZ Taza;34.22926;-4.00309;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:14;5;;FRODFQFQ;700103;;MASSIRA II;2,12661E+11;2,12661E+11;;HA MASSIRA 2 N 11 BLOC F RESIDENCE ASSABAH Taza;34.22926;-4.00309;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:19;5;;5K59W5QZ;701191;;TAZAOURIDA1;2,12661E+11;2,12661E+11;;14 OURIDA B TAZA Taza;34.22926;-4.00309;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:26;5;;35810KDJ;083794;;BC TAZA GARE;2,12213E+11;2,12213E+11;;Avenue Bir Anzarane, Route de FÅ s Al adarissa 35016 TAZA CASABLANCA;34.2306316;-4.0099025;;;1;0;DM220385952;M2T;BARID CASH;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:35;5;;WL74ANG0;004306;;Tasshilat Lahrache;2,127E+11;2,127E+11;;N 1361 Hay Elamal Taza Taza;34.22359;-4.02129;;;1;0;DM220385952;M2T;M2T;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:46;5;;EP0NPHUW;083981;;BC TAZA HAUT;2,12213E+11;2,12213E+11;;Place My Al Hassan Taza Haut 35015 TAZA CASABLANCA;34.2088853;-4.0143375;;;1;0;DM220385952;M2T;BARID CASH;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;15:57;5;;ROREY1XQ;004311;;Tasshilat El Amraoui;2,12662E+11;2,12662E+11;;286 Bloc C Hay Hassani Taza Taza;34.20675;-3.99793;;;1;0;DM220385952;M2T;M2T;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;16:07;5;;NKLUBDO1;083873;;BC TAZA PPAL;2,12213E+11;2,12213E+11;;Rue Allal Ben Abdellah Ville Nouvelle 35032 TAZA. CASABLANCA;34.2219948;-4.0073705;;;1;0;DM220385952;M2T;BARID CASH;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;18:59;5;;AWRMCUQD;700484;;Saka;2,12662E+11;2,12662E+11;;Saka centre Saka;34.6176;-3.41418;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
96601-H-6;Abdelilah  Hammouch;30/03/2022;;10:00-19:00;;21:46;5;;AANAP0QI;700559;;LAMRIJA;2,12662E+11;2,12662E+11;;RDCCentre LAMRIJA Lamrija;33.990635;-3.27878;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;10:24;5;;MXHGDG1G;006506;;Chaabi Cash Nego Tech.;2,12661E+11;2,12661E+11;;Mag 1 Dr Ouled Tayeb Haut Ouled Tayeb Ouled Tayeb Sidi harazem;33.9546264;-4.9941136;;;1;0;DM220385952;M2T;M2T;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;10:31;5;;BW6TACIE;700242;;OULAD TAYEB 2;2,12679E+11;2,12679E+11;;OULAD YOUSSEF COMMUNE OULAD TAYEB Oulad tayeb;33.959025;-4.995808;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;10:48;5;;QI4E42PX;702034;;MONTFLEURI 2;2,12661E+11;2,12661E+11;;MAG 5 AV SOUSSA MONTFLEURI 2 Fès;34.004207;-4.986342;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;10:57;5;;H22J45WD;097952;;POPCASH FES ZOHOUR;2,12213E+11;2,12213E+11;;19 RUE BARBADUS ROUTE SEFROU FES CASABLANCA;34.0077;-4.978441;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;11:04;5;;UTGC7IDW;001674;;Chaabi Cash Marikaz Sola;2,12664E+11;2,12664E+11;;NÃ¢Â°110 Av Bayrouth Zouhour Ii Rte De Sefrou Fes Bayrouth Fes Fès;34.00814;-4.98246;;;1;0;DM220385952;M2T;M2T;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;11:11;5;;PRACKZGY;097621;;PCASH FES MONTFLEURI;2,12213E+11;2,12213E+11;;Avenue Bayrouth Lot B2 Lotissement Benzaine Zouhour 1 Montfleuri CASABLANCA;34.006781;-4.987935;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;11:23;5;;1N9994OU;700354;;ZOUHOUR;2,12536E+11;2,12536E+11;;232 BD AL KARAMA ZOUHOUR I Fès;34.0109;-4.99116;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;11:46;5;;BYMFJUIQ;000521;;Chaabi Cash M2t - Fes - Narjiss;2,12637E+11;2,12637E+11;;N12 Avenue Massira Rue Maouz Magasin N38 Lotissement Narjiss Fes Fès;34.01385;-4.98046;;;1;0;DM220385952;M2T;M2T;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;12:02;5;;G4HCMNUV;001633;;Chaabi Cash Gallery Mutiservices Technology;2,12777E+11;2,12777E+11;;N33 Imb 34 Bd Amal Narjis Fes Fes Fès;34.01218;-4.97032;;;1;0;DM220385952;M2T;M2T;;;;;
23643-E-6;Abdelhak Benlamine;30/03/2022;;10:00-19:00;;12:11;5;;ACBLGXM5;700814;;HAY AL AMAL;2,12677E+11;2,12677E+11;;n° av al madina al monawara hay amal en face mos Fès;34.009805;-4.965529;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
